,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
173794,651809,4,469280,-970473600,0.166667,,,,,,
173795,652428,4,469280,-970473600,0.166667,,,,,,
173796,518149,4,469280,-970473600,0.166667,,,,,,
173797,478380,4,469280,-970473600,0.166667,,,,,,
181381,535245,4,477162,-10137600,0.14285699999999998,,,,,,
181382,473576,4,477162,-10137600,0.14285699999999998,,,,,,
181383,545181,4,477162,-10137600,0.14285699999999998,,,,,,
181384,500411,4,477162,-10137600,0.14285699999999998,,,,,,
181385,611692,4,477162,-10137600,0.14285699999999998,,,,,,
181386,523440,4,477162,-10137600,0.14285699999999998,,,,,,
181387,631851,4,477162,-10137600,0.14285699999999998,,,,,,
194580,593475,4,558811,-465465600,0.166667,,,,,,
194581,640468,4,558811,-465465600,0.166667,,,,,,
194582,568153,4,558811,-465465600,0.166667,,,,,,
194583,503185,4,558811,-465465600,0.166667,,,,,,
194584,462393,4,558811,-465465600,0.166667,,,,,,
194585,611692,4,558811,-465465600,0.166667,,,,,,
194586,593475,4,519320,-401529600,0.25,,,,,,
194587,568153,4,519320,-401529600,0.25,,,,,,
194588,462393,4,519320,-401529600,0.25,,,,,,
194589,611692,4,519320,-401529600,0.25,,,,,,
194590,640468,4,488813,-531302400,0.166667,,,,,,
194591,593475,4,488813,-531302400,0.166667,,,,,,
194592,493899,4,488813,-531302400,0.166667,,,,,,
194593,611692,4,488813,-531302400,0.166667,,,,,,
194594,462393,4,488813,-531302400,0.166667,,,,,,
194595,645559,4,488813,-531302400,0.166667,,,,,,
194754,508117,4,576881,-107856000,0.2,,,,,,
194755,523440,4,576881,-107856000,0.2,,,,,,
194756,623349,4,576881,-107856000,0.2,,,,,,
194757,535245,4,576881,-107856000,0.2,,,,,,
194758,611692,4,576881,-107856000,0.2,,,,,,
195852,647505,4,548826,-28800,0.11111099999999999,,,,,,
195853,597020,4,548826,-28800,0.11111099999999999,,,,,,
195854,567860,4,548826,-28800,0.11111099999999999,,,,,,
195855,487427,4,548826,-28800,0.11111099999999999,,,,,,
195856,611692,4,548826,-28800,0.11111099999999999,,,,,,
195857,609913,4,548826,-28800,0.11111099999999999,,,,,,
195858,549239,4,548826,-28800,0.11111099999999999,,,,,,
195859,503334,4,548826,-28800,0.11111099999999999,,,,,,
195860,609817,4,548826,-28800,0.11111099999999999,,,,,,
201222,557696,4,614839,-757411200,0.25,,,,,,
201223,509519,4,614839,-757411200,0.25,,,,,,
201224,609913,4,614839,-757411200,0.25,,,,,,
201225,611692,4,614839,-757411200,0.25,,,,,,
202289,640468,4,606009,-562838400,0.25,,,,,,
202290,593475,4,606009,-562838400,0.25,,,,,,
202291,511793,4,606009,-562838400,0.25,,,,,,
202292,611692,4,606009,-562838400,0.25,,,,,,
202927,580605,4,524381,-105264000,0.14285699999999998,,,,,,
202928,637632,4,524381,-105264000,0.14285699999999998,,,,,,
202929,631851,4,524381,-105264000,0.14285699999999998,,,,,,
202930,654166,4,524381,-105264000,0.14285699999999998,,,,,,
202931,611692,4,524381,-105264000,0.14285699999999998,,,,,,
202932,523440,4,524381,-105264000,0.14285699999999998,,,,,,
202933,572412,4,524381,-105264000,0.14285699999999998,,,,,,
204924,475469,4,466422,-955094400,0.166667,,,,,,
204925,518149,4,466422,-955094400,0.166667,,,,,,
204926,561636,4,466422,-955094400,0.166667,,,,,,
204927,577086,4,466422,-955094400,0.166667,,,,,,
204928,516147,4,466422,-955094400,0.166667,,,,,,
204929,634215,4,466422,-955094400,0.166667,,,,,,
206057,534223,4,461127,-142156800,0.125,,,,,,
206058,647505,4,461127,-142156800,0.125,,,,,,
206059,611692,4,461127,-142156800,0.125,,,,,,
206060,607955,4,461127,-142156800,0.125,,,,,,
206061,609913,4,461127,-142156800,0.125,,,,,,
206062,491177,4,461127,-142156800,0.125,,,,,,
206063,582694,4,461127,-142156800,0.125,,,,,,
206064,483795,4,461127,-142156800,0.125,,,,,,
207655,521256,4,614339,-734256000,0.2,,,,,,
207656,567650,4,614339,-734256000,0.2,,,,,,
207657,467356,4,614339,-734256000,0.2,,,,,,
207658,468374,4,614339,-734256000,0.2,,,,,,
207659,536042,4,614339,-734256000,0.2,,,,,,
207676,521256,4,496562,-812707200,0.166667,,,,,,
207677,567650,4,496562,-812707200,0.166667,,,,,,
207678,518149,4,496562,-812707200,0.166667,,,,,,
207679,577086,4,496562,-812707200,0.166667,,,,,,
207680,468374,4,496562,-812707200,0.166667,,,,,,
207681,536042,4,496562,-812707200,0.166667,,,,,,
212922,611692,4,599048,-320745600,0.333333,,,,,,
212923,619360,4,599048,-320745600,0.333333,,,,,,
212924,511096,4,599048,-320745600,0.333333,,,,,,
214274,599358,4,529869,-347184000,0.25,,,,,,
214275,523613,4,529869,-347184000,0.25,,,,,,
214276,609913,4,529869,-347184000,0.25,,,,,,
214277,611692,4,529869,-347184000,0.25,,,,,,
214278,599358,4,489306,-339321600,0.25,,,,,,
214279,523613,4,489306,-339321600,0.25,,,,,,
214280,609913,4,489306,-339321600,0.25,,,,,,
214281,611692,4,489306,-339321600,0.25,,,,,,
214282,599358,4,488439,-340704000,0.25,,,,,,
214283,523613,4,488439,-340704000,0.25,,,,,,
214284,609913,4,488439,-340704000,0.25,,,,,,
214285,611692,4,488439,-340704000,0.25,,,,,,
214286,609913,4,639280,-412502400,0.2,,,,,,
214287,611692,4,639280,-412502400,0.2,,,,,,
214288,523613,4,639280,-412502400,0.2,,,,,,
214289,599358,4,639280,-412502400,0.2,,,,,,
214290,573360,4,639280,-412502400,0.2,,,,,,
214291,599358,4,546832,-405072000,0.25,,,,,,
214292,523613,4,546832,-405072000,0.25,,,,,,
214293,609913,4,546832,-405072000,0.25,,,,,,
214294,611692,4,546832,-405072000,0.25,,,,,,
214855,542647,4,515429,-441705600,0.2,,,,,,
214856,530509,4,515429,-441705600,0.2,,,,,,
214857,577737,4,515429,-441705600,0.2,,,,,,
214858,609913,4,515429,-441705600,0.2,,,,,,
214859,611692,4,515429,-441705600,0.2,,,,,,
218420,577086,4,635202,-955526400,0.125,,,,,,
218421,567650,4,635202,-955526400,0.125,,,,,,
218422,483831,4,635202,-955526400,0.125,,,,,,
218423,522850,4,635202,-955526400,0.125,,,,,,
218424,478380,4,635202,-955526400,0.125,,,,,,
218425,561636,4,635202,-955526400,0.125,,,,,,
218426,518149,4,635202,-955526400,0.125,,,,,,
218427,644909,4,635202,-955526400,0.125,,,,,,
219486,647505,4,475558,-28800,0.11111099999999999,,,,,,
219487,597020,4,475558,-28800,0.11111099999999999,,,,,,
219488,609913,4,475558,-28800,0.11111099999999999,,,,,,
219489,609817,4,475558,-28800,0.11111099999999999,,,,,,
219490,611692,4,475558,-28800,0.11111099999999999,,,,,,
219491,579852,4,475558,-28800,0.11111099999999999,,,,,,
219492,504050,4,475558,-28800,0.11111099999999999,,,,,,
219493,503334,4,475558,-28800,0.11111099999999999,,,,,,
219494,560722,4,475558,-28800,0.11111099999999999,,,,,,
223721,655297,4,569318,-159177600,0.25,,,,,,
223722,554187,4,569318,-159177600,0.25,,,,,,
223723,609913,4,569318,-159177600,0.25,,,,,,
223724,611692,4,569318,-159177600,0.25,,,,,,
223725,609913,4,636411,-405072000,0.25,,,,,,
223726,611692,4,636411,-405072000,0.25,,,,,,
223727,554187,4,636411,-405072000,0.25,,,,,,
223728,573360,4,636411,-405072000,0.25,,,,,,
224777,611692,4,524927,-883641600,0.25,,,,,,
224778,458686,4,524927,-883641600,0.25,,,,,,
224779,642909,4,524927,-883641600,0.25,,,,,,
224780,634030,4,524927,-883641600,0.25,,,,,,
226574,567650,4,656013,-662716800,0.2,,,,,,
226575,540968,4,656013,-662716800,0.2,,,,,,
226576,498673,4,656013,-662716800,0.2,,,,,,
226577,522163,4,656013,-662716800,0.2,,,,,,
226578,499538,4,656013,-662716800,0.2,,,,,,
226601,555283,4,651461,-609667200,0.166667,,,,,,
226602,567650,4,651461,-609667200,0.166667,,,,,,
226603,534509,4,651461,-609667200,0.166667,,,,,,
226604,522163,4,651461,-609667200,0.166667,,,,,,
226605,577104,4,651461,-609667200,0.166667,,,,,,
226606,652703,4,651461,-609667200,0.166667,,,,,,
226607,577086,4,577261,-830937600,0.166667,,,,,,
226608,567650,4,577261,-830937600,0.166667,,,,,,
226609,518149,4,577261,-830937600,0.166667,,,,,,
226610,557415,4,577261,-830937600,0.166667,,,,,,
226611,522163,4,577261,-830937600,0.166667,,,,,,
226612,650600,4,577261,-830937600,0.166667,,,,,,
226613,518149,4,558586,-844243200,0.2,,,,,,
226614,567650,4,558586,-844243200,0.2,,,,,,
226615,611692,4,558586,-844243200,0.2,,,,,,
226616,522163,4,558586,-844243200,0.2,,,,,,
226617,533935,4,558586,-844243200,0.2,,,,,,
226628,518149,4,619044,-813225600,0.2,,,,,,
226629,567650,4,619044,-813225600,0.2,,,,,,
226630,611692,4,619044,-813225600,0.2,,,,,,
226631,522163,4,619044,-813225600,0.2,,,,,,
226632,533935,4,619044,-813225600,0.2,,,,,,
226636,526619,4,543117,-800524800,0.166667,,,,,,
226637,522068,4,543117,-800524800,0.166667,,,,,,
226638,567650,4,543117,-800524800,0.166667,,,,,,
226639,518149,4,543117,-800524800,0.166667,,,,,,
226640,522163,4,543117,-800524800,0.166667,,,,,,
226641,533935,4,543117,-800524800,0.166667,,,,,,
226642,518149,4,532122,-830937600,0.166667,,,,,,
226643,567650,4,532122,-830937600,0.166667,,,,,,
226644,611692,4,532122,-830937600,0.166667,,,,,,
226645,533935,4,532122,-830937600,0.166667,,,,,,
226646,522163,4,532122,-830937600,0.166667,,,,,,
226647,536042,4,532122,-830937600,0.166667,,,,,,
226648,526619,4,589238,-747475200,0.166667,,,,,,
226649,567650,4,589238,-747475200,0.166667,,,,,,
226650,611692,4,589238,-747475200,0.166667,,,,,,
226651,499600,4,589238,-747475200,0.166667,,,,,,
226652,522163,4,589238,-747475200,0.166667,,,,,,
226653,533935,4,589238,-747475200,0.166667,,,,,,
226837,609913,4,589058,-857289600,0.25,,,,,,
226838,611692,4,589058,-857289600,0.25,,,,,,
226839,634030,4,589058,-857289600,0.25,,,,,,
226840,538377,4,589058,-857289600,0.25,,,,,,
227678,640468,4,621745,-473328000,0.166667,,,,,,
227679,593475,4,621745,-473328000,0.166667,,,,,,
227680,493899,4,621745,-473328000,0.166667,,,,,,
227681,611692,4,621745,-473328000,0.166667,,,,,,
227682,645559,4,621745,-473328000,0.166667,,,,,,
227683,529515,4,621745,-473328000,0.166667,,,,,,
229111,547553,4,647411,-63100800,0.1,,,,,,
229112,467892,4,647411,-63100800,0.1,,,,,,
229113,600594,4,647411,-63100800,0.1,,,,,,
229114,599358,4,647411,-63100800,0.1,,,,,,
229115,611692,4,647411,-63100800,0.1,,,,,,
229116,492888,4,647411,-63100800,0.1,,,,,,
229117,606465,4,647411,-63100800,0.1,,,,,,
229118,560807,4,647411,-63100800,0.1,,,,,,
229119,516081,4,647411,-63100800,0.1,,,,,,
229120,498729,4,647411,-63100800,0.1,,,,,,
231319,640468,4,502359,-720604800,0.2,,,,,,
231320,593475,4,502359,-720604800,0.2,,,,,,
231321,582123,4,502359,-720604800,0.2,,,,,,
231322,609913,4,502359,-720604800,0.2,,,,,,
231323,611692,4,502359,-720604800,0.2,,,,,,
233864,609913,4,594990,-347184000,0.25,,,,,,
233865,611692,4,594990,-347184000,0.25,,,,,,
233866,573360,4,594990,-347184000,0.25,,,,,,
233867,489242,4,594990,-347184000,0.25,,,,,,
233983,609713,4,584176,-946713600,0.14285699999999998,,,,,,
233984,474644,4,584176,-946713600,0.14285699999999998,,,,,,
233985,588868,4,584176,-946713600,0.14285699999999998,,,,,,
233986,522850,4,584176,-946713600,0.14285699999999998,,,,,,
233987,518149,4,584176,-946713600,0.14285699999999998,,,,,,
233988,567650,4,584176,-946713600,0.14285699999999998,,,,,,
233989,460077,4,584176,-946713600,0.14285699999999998,,,,,,
233990,567650,4,536195,-922694400,0.166667,,,,,,
233991,557415,4,536195,-922694400,0.166667,,,,,,
233992,518149,4,536195,-922694400,0.166667,,,,,,
233993,561636,4,536195,-922694400,0.166667,,,,,,
233994,588868,4,536195,-922694400,0.166667,,,,,,
233995,536042,4,536195,-922694400,0.166667,,,,,,
233996,565398,4,620311,-1072944000,0.14285699999999998,,,,,,
233997,653416,4,620311,-1072944000,0.14285699999999998,,,,,,
233998,567650,4,620311,-1072944000,0.14285699999999998,,,,,,
233999,588868,4,620311,-1072944000,0.14285699999999998,,,,,,
234000,459547,4,620311,-1072944000,0.14285699999999998,,,,,,
234001,522850,4,620311,-1072944000,0.14285699999999998,,,,,,
234002,518149,4,620311,-1072944000,0.14285699999999998,,,,,,
234003,474644,4,563936,-1128844800,0.166667,,,,,,
234004,518149,4,563936,-1128844800,0.166667,,,,,,
234005,588868,4,563936,-1128844800,0.166667,,,,,,
234006,460077,4,563936,-1128844800,0.166667,,,,,,
234007,567650,4,563936,-1128844800,0.166667,,,,,,
234008,653416,4,563936,-1128844800,0.166667,,,,,,
235055,611692,4,562327,-452246400,0.25,,,,,,
235056,478765,4,562327,-452246400,0.25,,,,,,
235057,475588,4,562327,-452246400,0.25,,,,,,
235058,489242,4,562327,-452246400,0.25,,,,,,
235059,551683,4,553146,-397555200,0.125,,,,,,
235060,609913,4,553146,-397555200,0.125,,,,,,
235061,611692,4,553146,-397555200,0.125,,,,,,
235062,484156,4,553146,-397555200,0.125,,,,,,
235063,478765,4,553146,-397555200,0.125,,,,,,
235064,594625,4,553146,-397555200,0.125,,,,,,
235065,568153,4,553146,-397555200,0.125,,,,,,
235066,631851,4,553146,-397555200,0.125,,,,,,
235302,567650,4,514155,-938851200,0.166667,,,,,,
235303,475469,4,514155,-938851200,0.166667,,,,,,
235304,651809,4,514155,-938851200,0.166667,,,,,,
235305,536042,4,514155,-938851200,0.166667,,,,,,
235306,518149,4,514155,-938851200,0.166667,,,,,,
235307,544564,4,514155,-938851200,0.166667,,,,,,
247605,623349,4,566028,-306489600,0.2,,,,,,
247606,631851,4,566028,-306489600,0.2,,,,,,
247607,511096,4,566028,-306489600,0.2,,,,,,
247608,609913,4,566028,-306489600,0.2,,,,,,
247609,611692,4,566028,-306489600,0.2,,,,,,
247610,511096,4,466368,-306489600,0.333333,,,,,,
247611,605450,4,466368,-306489600,0.333333,,,,,,
247612,611692,4,466368,-306489600,0.333333,,,,,,
247613,557132,4,647530,-320745600,0.333333,,,,,,
247614,511096,4,647530,-320745600,0.333333,,,,,,
247615,611692,4,647530,-320745600,0.333333,,,,,,
247616,599358,4,609098,-285408000,0.25,,,,,,
247617,511096,4,609098,-285408000,0.25,,,,,,
247618,609913,4,609098,-285408000,0.25,,,,,,
247619,611692,4,609098,-285408000,0.25,,,,,,
247620,557132,4,652345,-207734400,0.333333,,,,,,
247621,511096,4,652345,-207734400,0.333333,,,,,,
247622,611692,4,652345,-207734400,0.333333,,,,,,
248305,522068,4,460527,-710582400,0.125,,,,,,
248306,533935,4,460527,-710582400,0.125,,,,,,
248307,583477,4,460527,-710582400,0.125,,,,,,
248308,637328,4,460527,-710582400,0.125,,,,,,
248309,526619,4,460527,-710582400,0.125,,,,,,
248310,492356,4,460527,-710582400,0.125,,,,,,
248311,611692,4,460527,-710582400,0.125,,,,,,
248312,567650,4,460527,-710582400,0.125,,,,,,
248519,572055,4,499796,-94204800,0.166667,,,,,,
248520,599358,4,499796,-94204800,0.166667,,,,,,
248521,560807,4,499796,-94204800,0.166667,,,,,,
248522,545962,4,499796,-94204800,0.166667,,,,,,
248523,504040,4,499796,-94204800,0.166667,,,,,,
248524,611692,4,499796,-94204800,0.166667,,,,,,
248636,645874,4,521609,-60336000,0.11111099999999999,,,,,,
248637,567909,4,521609,-60336000,0.11111099999999999,,,,,,
248638,611692,4,521609,-60336000,0.11111099999999999,,,,,,
248639,616290,4,521609,-60336000,0.11111099999999999,,,,,,
248640,515029,4,521609,-60336000,0.11111099999999999,,,,,,
248641,623349,4,521609,-60336000,0.11111099999999999,,,,,,
248642,520979,4,521609,-60336000,0.11111099999999999,,,,,,
248643,538383,4,521609,-60336000,0.11111099999999999,,,,,,
248644,657440,4,521609,-60336000,0.11111099999999999,,,,,,
249971,593475,4,533718,-435916800,0.25,,,,,,
249972,568153,4,533718,-435916800,0.25,,,,,,
249973,529515,4,533718,-435916800,0.25,,,,,,
249974,611692,4,533718,-435916800,0.25,,,,,,
250878,542647,4,517691,-194515200,0.25,,,,,,
250879,489242,4,517691,-194515200,0.25,,,,,,
250880,609913,4,517691,-194515200,0.25,,,,,,
250881,611692,4,517691,-194515200,0.25,,,,,,
250882,565604,4,656238,-142156800,0.2,,,,,,
250883,595968,4,656238,-142156800,0.2,,,,,,
250884,489242,4,656238,-142156800,0.2,,,,,,
250885,581341,4,656238,-142156800,0.2,,,,,,
250886,611692,4,656238,-142156800,0.2,,,,,,
250887,489242,4,655389,-352627200,0.25,,,,,,
250888,491177,4,655389,-352627200,0.25,,,,,,
250889,609913,4,655389,-352627200,0.25,,,,,,
250890,611692,4,655389,-352627200,0.25,,,,,,
251441,580346,4,607723,-788601600,0.25,,,,,,
251442,491177,4,607723,-788601600,0.25,,,,,,
251443,611692,4,607723,-788601600,0.25,,,,,,
251444,609913,4,607723,-788601600,0.25,,,,,,
251447,609913,4,551721,-451814400,0.333333,,,,,,
251448,611692,4,551721,-451814400,0.333333,,,,,,
251449,542647,4,551721,-451814400,0.333333,,,,,,
251450,640468,4,572456,-786182400,0.25,,,,,,
251451,657575,4,572456,-786182400,0.25,,,,,,
251452,611692,4,572456,-786182400,0.25,,,,,,
251453,593475,4,572456,-786182400,0.25,,,,,,
251454,498729,4,541096,-820483200,0.2,,,,,,
251455,518149,4,541096,-820483200,0.2,,,,,,
251456,567650,4,541096,-820483200,0.2,,,,,,
251457,611692,4,541096,-820483200,0.2,,,,,,
251458,609913,4,541096,-820483200,0.2,,,,,,
251459,631851,4,472394,-189331200,0.25,,,,,,
251460,609913,4,472394,-189331200,0.25,,,,,,
251461,611692,4,472394,-189331200,0.25,,,,,,
251462,542647,4,472394,-189331200,0.25,,,,,,
251463,623349,4,483618,-217152000,0.5,,,,,,
251464,611692,4,483618,-217152000,0.5,,,,,,
251465,609913,4,639837,-147168000,0.5,,,,,,
251466,611692,4,639837,-147168000,0.5,,,,,,
251467,593475,4,652798,9561600,0.333333,,,,,,
251468,611692,4,652798,9561600,0.333333,,,,,,
251469,609913,4,652798,9561600,0.333333,,,,,,
251470,609913,4,608140,-631180800,0.5,,,,,,
251471,611692,4,608140,-631180800,0.5,,,,,,
251474,609913,4,635219,-688118400,0.5,,,,,,
251475,611692,4,635219,-688118400,0.5,,,,,,
251476,609913,4,469170,-783072000,0.5,,,,,,
251477,611692,4,469170,-783072000,0.5,,,,,,
251482,464028,4,627624,-691574400,0.2,,,,,,
251483,615376,4,627624,-691574400,0.2,,,,,,
251484,489005,4,627624,-691574400,0.2,,,,,,
251485,611692,4,627624,-691574400,0.2,,,,,,
251486,609913,4,627624,-691574400,0.2,,,,,,
251487,609913,4,471274,-258796800,0.5,,,,,,
251488,611692,4,471274,-258796800,0.5,,,,,,
251489,483795,4,596486,-142156800,0.25,,,,,,
251490,609913,4,596486,-142156800,0.25,,,,,,
251491,611692,4,596486,-142156800,0.25,,,,,,
251492,653462,4,596486,-142156800,0.25,,,,,,
251495,539631,4,638815,-852019200,0.25,,,,,,
251496,640468,4,638815,-852019200,0.25,,,,,,
251497,611692,4,638815,-852019200,0.25,,,,,,
251498,593475,4,638815,-852019200,0.25,,,,,,
251499,508096,4,638539,-725875200,0.125,,,,,,
251500,609913,4,638539,-725875200,0.125,,,,,,
251501,593307,4,638539,-725875200,0.125,,,,,,
251502,491177,4,638539,-725875200,0.125,,,,,,
251503,611692,4,638539,-725875200,0.125,,,,,,
251504,489576,4,638539,-725875200,0.125,,,,,,
251505,602218,4,638539,-725875200,0.125,,,,,,
251506,544139,4,638539,-725875200,0.125,,,,,,
251507,623349,4,567043,-157795200,0.25,,,,,,
251508,611692,4,567043,-157795200,0.25,,,,,,
251509,508117,4,567043,-157795200,0.25,,,,,,
251510,631851,4,567043,-157795200,0.25,,,,,,
251513,593475,4,631373,-548064000,0.333333,,,,,,
251514,611692,4,631373,-548064000,0.333333,,,,,,
251515,609913,4,631373,-548064000,0.333333,,,,,,
251516,609913,4,651522,-415440000,0.5,,,,,,
251517,611692,4,651522,-415440000,0.5,,,,,,
251518,609913,4,468430,-758275200,0.5,,,,,,
251519,611692,4,468430,-758275200,0.5,,,,,,
251520,508096,4,575558,-626083200,0.125,,,,,,
251521,609913,4,575558,-626083200,0.125,,,,,,
251522,593307,4,575558,-626083200,0.125,,,,,,
251523,491177,4,575558,-626083200,0.125,,,,,,
251524,611692,4,575558,-626083200,0.125,,,,,,
251525,489576,4,575558,-626083200,0.125,,,,,,
251526,602218,4,575558,-626083200,0.125,,,,,,
251527,544139,4,575558,-626083200,0.125,,,,,,
251529,572055,4,639093,-157708800,0.14285699999999998,,,,,,
251530,505342,4,639093,-157708800,0.14285699999999998,,,,,,
251531,611692,4,639093,-157708800,0.14285699999999998,,,,,,
251532,560807,4,639093,-157708800,0.14285699999999998,,,,,,
251533,498729,4,639093,-157708800,0.14285699999999998,,,,,,
251534,609913,4,639093,-157708800,0.14285699999999998,,,,,,
251535,599358,4,639093,-157708800,0.14285699999999998,,,,,,
251536,539631,4,554024,-775814400,0.25,,,,,,
251537,640468,4,554024,-775814400,0.25,,,,,,
251538,611692,4,554024,-775814400,0.25,,,,,,
251539,593475,4,554024,-775814400,0.25,,,,,,
251540,468944,4,497385,-410256000,0.14285699999999998,,,,,,
251541,561991,4,497385,-410256000,0.14285699999999998,,,,,,
251542,611692,4,497385,-410256000,0.14285699999999998,,,,,,
251543,609913,4,497385,-410256000,0.14285699999999998,,,,,,
251544,491177,4,497385,-410256000,0.14285699999999998,,,,,,
251545,544139,4,497385,-410256000,0.14285699999999998,,,,,,
251546,534223,4,497385,-410256000,0.14285699999999998,,,,,,
251547,524560,4,527546,-599644800,0.333333,,,,,,
251548,611692,4,527546,-599644800,0.333333,,,,,,
251549,609913,4,527546,-599644800,0.333333,,,,,,
251553,593475,4,481944,-548064000,0.333333,,,,,,
251554,611692,4,481944,-548064000,0.333333,,,,,,
251555,609913,4,481944,-548064000,0.333333,,,,,,
251563,609913,4,487759,-324806400,0.5,,,,,,
251564,611692,4,487759,-324806400,0.5,,,,,,
251565,543107,4,642271,-157795200,0.25,,,,,,
251566,609913,4,642271,-157795200,0.25,,,,,,
251567,611692,4,642271,-157795200,0.25,,,,,,
251568,650359,4,642271,-157795200,0.25,,,,,,
251569,609913,4,476289,-258883200,0.5,,,,,,
251570,611692,4,476289,-258883200,0.5,,,,,,
251571,593475,4,609191,-408096000,0.333333,,,,,,
251572,611692,4,609191,-408096000,0.333333,,,,,,
251573,609913,4,609191,-408096000,0.333333,,,,,,
251581,609913,4,513163,-148118400,0.5,,,,,,
251582,611692,4,513163,-148118400,0.5,,,,,,
251583,609913,4,530030,-672134400,0.5,,,,,,
251584,611692,4,530030,-672134400,0.5,,,,,,
251585,609913,4,497068,-573465600,0.5,,,,,,
251586,611692,4,497068,-573465600,0.5,,,,,,
251587,490072,4,471365,-631180800,0.166667,,,,,,
251588,534223,4,471365,-631180800,0.166667,,,,,,
251589,544139,4,471365,-631180800,0.166667,,,,,,
251590,491177,4,471365,-631180800,0.166667,,,,,,
251591,611692,4,471365,-631180800,0.166667,,,,,,
251592,609913,4,471365,-631180800,0.166667,,,,,,
251593,464028,4,472328,-694166400,0.2,,,,,,
251594,615376,4,472328,-694166400,0.2,,,,,,
251595,489005,4,472328,-694166400,0.2,,,,,,
251596,611692,4,472328,-694166400,0.2,,,,,,
251597,609913,4,472328,-694166400,0.2,,,,,,
251598,631851,4,554112,-310464000,0.25,,,,,,
251599,609913,4,554112,-310464000,0.25,,,,,,
251600,611692,4,554112,-310464000,0.25,,,,,,
251601,542647,4,554112,-310464000,0.25,,,,,,
251606,609913,4,544601,-255772800,0.5,,,,,,
251607,611692,4,544601,-255772800,0.5,,,,,,
251608,594755,4,507068,-142156800,0.25,,,,,,
251609,526549,4,507068,-142156800,0.25,,,,,,
251610,611692,4,507068,-142156800,0.25,,,,,,
251611,609913,4,507068,-142156800,0.25,,,,,,
251612,623349,4,655270,-220867200,0.5,,,,,,
251613,611692,4,655270,-220867200,0.5,,,,,,
251614,655297,4,476771,-37612800,0.5,,,,,,
251615,611692,4,476771,-37612800,0.5,,,,,,
251616,600971,4,530665,-656897782,0.25,,,,,,
251617,540660,4,530665,-631180800,0.25,,,,,,
251618,611692,4,530665,-631180800,0.25,,,,,,
251619,609913,4,530665,-631180800,0.25,,,,,,
251622,609913,4,580852,-69062400,0.5,,,,,,
251623,611692,4,580852,-69062400,0.5,,,,,,
251624,604869,4,607222,-137318400,0.2,,,,,,
251625,469064,4,607222,-137318400,0.2,,,,,,
251626,599358,4,607222,-137318400,0.2,,,,,,
251627,611692,4,607222,-137318400,0.2,,,,,,
251628,609913,4,607222,-137318400,0.2,,,,,,
251629,593475,4,496623,10166400,0.25,,,,,,
251630,647085,4,496623,10166400,0.25,,,,,,
251631,611692,4,496623,10166400,0.25,,,,,,
251632,568153,4,496623,10166400,0.25,,,,,,
251633,609913,4,646395,-367056000,0.333333,,,,,,
251634,611692,4,646395,-367056000,0.333333,,,,,,
251635,542647,4,646395,-367056000,0.333333,,,,,,
251636,565887,4,591415,-440928000,0.333333,,,,,,
